Gene	KO01	KO02	KO03	WT01	WT02	WT03
RAD52!ENSG00000002016.16	9.31371857543202	9.31946442129519	9.27016804206159	9.35794885057531	9.2697823909636	9.2268141958477
BAD!ENSG00000002330.13	9.74294515653429	9.83063980174224	9.88613391922866	9.75797440768111	9.83024652388912	9.94270489715987
LAP3!ENSG00000002549.12	11.6959718724971	11.6061123433966	11.5077325587996	11.6465849750931	11.6334446067442	11.6552824270682
CD99!ENSG00000002586.18	0	0	0	0	0	0
HS3ST1!ENSG00000002587.9	-0.34635222408919	-0.353502557178399	-0.352816131236456	-0.344517027382046	-0.353569013335887	-0.32975897232943
AOC1!ENSG00000002726.19	2.50068766305177	2.48562453432897	2.51796758218496	2.47144921518412	2.47624427157637	2.49835387126932
WNT16!ENSG00000002745.12	2.50813679085255	2.49858659184151	2.4884460726993	2.53532328093132	2.52183808199748	2.58045319404443
HECW1!ENSG00000002746.14	-0.953591668924597	-0.944835234160434	-0.9522250307664	-0.935526446113205	-0.953387764677299	-0.953448404849856
MAD1L1!ENSG00000002822.15	10.8001659184783	10.7568261078662	10.91749089867	10.6280152479447	10.6031803455278	10.7773408222713
LASP1!ENSG00000002834.17	13.3089799796108	13.3047980965791	13.4564131484115	13.2130770317828	13.1752653448529	13.2991387830749
SNX11!ENSG00000002919.14	10.7508657970925	10.7660276566927	10.6639150618446	10.8454381093289	10.8326097419382	10.7590152045426
TMEM176A!ENSG00000002933.7	-0.656170029963493	-0.654986751242811	-0.662744433512857	-0.663261364057458	-0.647009810869184	-0.663525850488594
M6PR!ENSG00000003056.7	12.3671364432891	12.3033401243802	12.2385613327873	12.3476977211076	12.3459164203156	12.3538925007411
KLHL13!ENSG00000003096.13	1.7676534311527	1.78887775037828	1.81983700689819	1.75604021811443	1.76282280049571	1.76197950119339
CYP26B1!ENSG00000003137.8	-1.48949711071017	-1.48898476202553	-1.48809134454244	-1.48875567592837	-1.48286083858371	-1.48298424317573
ICA1!ENSG00000003147.17	5.88671825235805	5.93476217284088	5.93871732894449	5.87426331120417	5.94549494294488	5.7883617764519
DBNDD1!ENSG00000003249.13	5.22893012573683	5.16247885516813	5.19200263844404	5.19996123730393	5.10936044248575	5.20261690154757
ALS2!ENSG00000003393.14	10.2289771521936	10.1353936051293	10.146285018645	10.2290696977166	10.261196271374	10.2021244359016
CASP10!ENSG00000003400.14	7.15317186958391	7.14273754416534	7.18460615988109	7.22556142985895	7.20839329346176	7.21042863423337
CFLAR!ENSG00000003402.19	12.2926520325666	12.2984509753823	12.287317488888	12.2374810403208	12.263360411992	12.1040758494319
TFPI!ENSG00000003436.14	-0.577981462525053	-0.569021636765311	-0.5667355890888	-0.577494817197912	-0.577709059576423	-0.561358313969442
NDUFAF7!ENSG00000003509.15	9.70116244281512	9.63291632481752	9.57522955663342	9.75942492216488	9.75491896635591	9.67966308537488
RBM5!ENSG00000003756.16	11.6386736452378	11.6634460826368	11.5881209221415	11.680989125646	11.6257127375294	11.670201271813
MTMR7!ENSG00000003987.13	5.52048151636953	5.60498643389138	5.41342728673912	5.52588543010532	5.58434538750293	5.44363320237734
SLC7A2!ENSG00000003989.16	-1.01267905777653	-1.01151730708433	-1.01019690787221	-1.0200161531211	-1.02036040072127	-1.02042236138677
ARF5!ENSG00000004059.10	11.4904924541562	11.6089063018948	11.8568770479794	11.4193259210557	11.461407708596	11.7099411839136
SARM1!ENSG00000004139.13	8.71711493158032	8.87769228297744	8.84588438596074	9.09459186704657	9.10465353860009	9.16391078570266
POLDIP2!ENSG00000004142.11	13.2189411829488	13.2231512715666	13.2850711505695	13.0838018113865	13.0878978265376	13.2099406051667
PLXND1!ENSG00000004399.12	4.89986400652094	4.8711315993742	4.93996477883363	4.96327801291299	4.97320271483375	4.9640114536928
AK2!ENSG00000004455.16	12.8556959854087	12.9550455356929	13.0730332592483	12.8900193489286	12.8893751479349	12.9994599553339
CD38!ENSG00000004468.12	13.1929755699482	13.1913279309633	13.2020237512013	12.9729469569629	13.0017693841012	12.8356770910611
FKBP4!ENSG00000004478.7	13.1212507693919	13.1494363570826	13.2803992552895	13.1852420942289	13.1792838132381	13.3563661325219
KDM1A!ENSG00000004487.15	12.9455862675113	12.8963004976124	12.8726054418359	13.0167578302404	13.0104498675265	13.016519841502
RBM6!ENSG00000004534.14	12.4027590621881	12.4228697170627	12.3922779828139	12.4843818340753	12.4610005400081	12.4961013540019
CAMKK1!ENSG00000004660.14	5.48802520090242	5.53166920897579	5.46588928740409	5.68120272161929	5.63581963496589	5.67664625660103
RECQL!ENSG00000004700.15	11.5911857674091	11.5127939721338	11.4003160916553	11.6160492097257	11.5706547146549	11.4499114006236
VPS50!ENSG00000004766.15	10.3384872836911	10.2583247999143	10.1900321384562	10.2638638535923	10.2575799852027	10.1762407503397
HSPB6!ENSG00000004776.11	2.6954011919859	2.69623139682534	2.73071152919544	2.70002476549239	2.67034529107495	2.71606092483517
ARHGAP33!ENSG00000004777.18	9.35727899715869	9.49349548305858	9.64803351240478	9.33207082923144	9.24125322233159	9.38967446494811
NDUFAB1!ENSG00000004779.9	11.5427930536289	11.453772473152	11.2805110736686	11.5360786168871	11.4923946713257	11.5936972282916
PDK4!ENSG00000004799.7	0	0	0	0	0	0
SLC22A16!ENSG00000004809.13	0	0	0	0	0	0
ZMYND10!ENSG00000004838.13	5.22665826240097	5.25467364079324	5.29788930121754	5.28631207303388	5.21537157491424	5.29235446266209
ABCB5!ENSG00000004846.16	-1.9689689337804	-1.96858081502732	-1.96319648610894	-1.9684072757697	-1.96864930789235	-1.96874279039326
ARX!ENSG00000004848.6	5.19665860035841	5.28576864688118	5.32524535479368	5.27154356394727	5.25303301295191	5.32771681609556
SLC25A13!ENSG00000004864.13	11.3056205501111	11.297918188137	11.1812061454894	11.5436912709027	11.5289954122201	11.4802683888091
ST7!ENSG00000004866.18	10.9928418968605	11.0052573710017	11.1473400455123	10.9144250453241	10.9348937247469	10.9563602421403
CDC27!ENSG00000004897.11	12.680917172448	12.5983371858588	12.5681216713236	12.762292568266	12.7477743590789	12.6655410314903
SLC4A1!ENSG00000004939.13	0.158059382334702	0.150995894748526	0.162127433433019	0.151243439456474	0.150899709138311	0.190700052392625
CALCR!ENSG00000004948.13	-1.96868655408865	-1.96838821765581	-1.96786798799009	-1.96825482270216	-1.96482230731116	-1.96851272375735
HCCS!ENSG00000004961.14	10.7101150075757	10.7024872856756	10.6448645360858	10.5491654720488	10.5872698766117	10.6507765222117
DVL2!ENSG00000004975.11	11.913330282723	11.9663276980954	12.0129086556136	11.908863334572	11.9200213243388	11.9970179081032
PRSS22!ENSG00000005001.9	-0.958055859274257	-0.948378711721764	-0.937131642829861	-0.957545262413303	-0.957807273635694	-0.957880960764834
UPF1!ENSG00000005007.12	13.6193946140848	13.6644673359207	13.7289767334075	13.4479200006728	13.4560805743222	13.5207170942442
SKAP2!ENSG00000005020.12	11.7955382679627	11.6971462153385	11.6864251619798	11.7725997079213	11.7800525061592	11.6034688725514
SLC25A5!ENSG00000005022.5	13.652254213832	13.5849278213315	13.4499630242224	13.7880757242832	13.7918609575468	13.7881761821659
CCDC109B!ENSG00000005059.15	12.1525095604163	12.0452682492462	11.963514713978	12.2540127422521	12.2348770862502	12.2596330314373
HOXA11!ENSG00000005073.5	1.17184851113889	1.17467992862941	1.16990547737154	1.16717089921149	1.21454068028465	1.16543158762651
POLR2J!ENSG00000005075.15	10.7031200993956	10.7308030159585	10.9212474872993	10.5524600323788	10.5757381352752	10.7941659052118
DHX33!ENSG00000005100.12	12.0234621634603	12.0257799037497	11.9672375899432	12.1196106902513	12.0968562869479	12.1009524330899
MEOX1!ENSG00000005102.12	0	0	0	0	0	0
THSD7A!ENSG00000005108.15	5.1857005221959	5.07864303029138	5.1634590761615	5.1010486486225	5.15691683556971	5.09706125326369
LIG3!ENSG00000005156.11	10.6431709626114	10.6234268763026	10.730861198885	10.5748078662713	10.6065119793286	10.610411962336
RPAP3!ENSG00000005175.9	12.5055759976911	12.4422954802598	12.3800183008959	12.6419059257627	12.6362903487083	12.5548681833389
ACSM3!ENSG00000005187.11	5.65243168720923	5.61011554467579	5.69309999751734	5.69334788720185	5.69555456449295	5.63213090543894
AC004381.6!ENSG00000005189.19	9.72127922669595	9.76020081018526	9.69487183023103	9.62495677635493	9.65667270243	9.74240607831443
CIAPIN1!ENSG00000005194.14	11.6994920760509	11.7628111408849	11.8989402491667	11.6547993390213	11.6575568425477	11.8109102479291
SPPL2B!ENSG00000005206.16	10.6290818355658	10.712403655774	10.6076966188582	10.6440871178069	10.4632276699449	10.5868464587077
FAM214B!ENSG00000005238.19	7.79003506879108	7.87263467940945	7.96991843895467	7.92707355129581	7.95017599046883	8.01339753293908
COPZ2!ENSG00000005243.9	5.16722457120085	5.23108226080477	5.24433719754125	5.26281774091978	5.22387418911298	5.22642367471561
PRKAR2B!ENSG00000005249.12	13.0130014030141	12.9617923819447	12.71177846103	12.6591677507808	12.6776117019558	12.4871497068289
MSL3!ENSG00000005302.17	11.9651574701653	12.0477485423521	12.0961548274782	11.8924408883929	11.8816228807505	11.956324033509
CREBBP!ENSG00000005339.13	13.2917800794425	13.3373664808264	13.6754148923049	13.1583250499218	13.1678760874272	13.2270492369973
BZRAP1!ENSG00000005379.15	8.02521464600285	8.26581858528669	8.11523858006289	8.09213341768422	7.93043697756345	8.02484597073775
MPO!ENSG00000005381.7	-1.01326077259038	-1.01214790457362	-1.01931394002788	-1.01181137921715	-1.02055248564014	-1.02060838375352
PON1!ENSG00000005421.8	0	0	0	0	0	0
GCFC2!ENSG00000005436.13	10.3787145154836	10.338098473629	10.1873881415041	10.3588367969863	10.3804042424782	10.2367370132925
WDR54!ENSG00000005448.16	10.0266449238933	9.98800758453132	9.97159535027052	9.88438960830801	9.88239711364066	9.98739176436614
CROT!ENSG00000005469.11	8.18502727053369	8.05882986487429	7.96468471991234	8.39606129707858	8.29416185412746	8.24395979317221
ABCB4!ENSG00000005471.15	5.59936458778352	5.65024255741203	5.59647075899739	5.66768016663718	5.60049997772033	5.57727383820622
KMT2E!ENSG00000005483.19	12.610466914107	12.7012452335309	12.9492201777321	12.6211617142132	12.6368044649796	12.6605237646082
RHBDD2!ENSG00000005486.16	11.0938662723053	11.2471560817232	11.4036653267172	10.8218830503591	10.9280999532714	11.1106783136538
SOX8!ENSG00000005513.9	4.96551976964431	4.96015228541088	5.12463814411405	5.05375134980924	5.12824019788109	5.1651095200955
IBTK!ENSG00000005700.14	11.6864599025374	11.567363871933	11.3697540179412	11.7323613661933	11.718815563797	11.5391984871902
ZNF195!ENSG00000005801.16	10.2147128733434	10.2246436008671	10.1450723621525	10.3244342177205	10.373382790061	10.2204080058693
MYCBP2!ENSG00000005810.17	13.2098600304809	13.10378289938	13.2046631330821	13.1541283704021	13.2103580620028	12.9964842980214
FBXL3!ENSG00000005812.10	11.7453897257556	11.6863758018192	11.4045528765633	11.7895795085889	11.7553158564367	11.6741205855448
ITGAL!ENSG00000005844.17	13.4875324931575	13.5156217874415	13.6393492023349	13.299781214731	13.3216804821684	13.3657893037414
PDK2!ENSG00000005882.11	9.74141286077671	9.84744758663453	10.0244110555419	9.52808096410881	9.5775935910967	9.77265070483389
ITGA3!ENSG00000005884.17	9.63149774565892	9.65343621579868	9.77347696589907	9.62603036529744	9.67458688826278	9.67088005503619
ZFX!ENSG00000005889.15	11.2678298383298	11.1748133562388	11.1801874903889	11.3341843005522	11.3229162224117	11.1501079776782
LAMP2!ENSG00000005893.15	12.2506759017761	12.1540124864585	11.9955256275432	12.4393684425233	12.4064903152221	12.1917532629359
ITGA2B!ENSG00000005961.17	3.17869045272911	3.14122925787373	3.22167155633588	3.22894897884429	3.17244513626182	3.21579020705678
ASB4!ENSG00000005981.12	-1.48336300410337	-1.48286215285764	-1.48806367006635	-1.48871309342235	-1.48902542589578	-1.48914606120821
GDE1!ENSG00000006007.11	11.6205163254715	11.5514047412708	11.5424870048476	11.6492696454224	11.6344828918186	11.6866219658174
C19orf60!ENSG00000006015.17	10.5216742404885	10.5684305942199	10.6042191059604	10.47276969089	10.4199550669683	10.6237088382887
CRLF1!ENSG00000006016.10	4.91192529713127	4.84767375009901	4.84858065470718	4.84783149839504	4.87529936995013	4.82105409827434
OSBPL7!ENSG00000006025.11	9.78090508224229	9.87084815161331	9.91090657585855	9.87111117778775	9.80295300659031	9.91556112874832
TMEM98!ENSG00000006042.11	5.57501841172537	5.43546279605402	5.36463774524203	5.51230401362699	5.45877993281519	5.50597934419152
YBX2!ENSG00000006047.12	4.64282030827008	4.70967637441932	4.77493935214757	4.773859594797	4.8208942112383	4.86756596239748
KRT33A!ENSG00000006059.3	0	0	0	0	0	0
MAP3K14!ENSG00000006062.13	10.9991246141522	11.0771493664709	11.1931908490808	10.8485476843977	10.856957769593	11.0183074266206
ABCC8!ENSG00000006071.11	0.112524788704614	0.100153326734576	0.0844931005059198	0.0838082197989938	0.0834928203795693	0.0913192003554481
CACNG3!ENSG00000006116.3	-1.96871011453519	-1.9646950712518	-1.96787103715836	-1.96826756500876	-1.96845827038323	-1.968531928438
TMEM132A!ENSG00000006118.14	8.42965883728363	8.47021427882533	8.52839874181553	8.57290251543101	8.50159432817438	8.62731896622091
AP2B1!ENSG00000006125.16	13.1003595392535	13.0981405147814	13.2108010707077	13.0409409151141	13.0488346681933	13.0989153975479
TAC1!ENSG00000006128.11	-1.96877193126177	-1.96844648928849	-1.96787899383593	-1.96435364928427	-1.96850392133209	-1.96858230746861
ZNF263!ENSG00000006194.9	11.3027034375142	11.3539488655206	11.286086256912	11.265894681037	11.2579301811573	11.33272689913
CX3CL1!ENSG00000006210.6	-0.456960360270149	-0.464655249375547	-0.432106165654916	-0.464473648944547	-0.464725962145507	-0.464821534948272
SPATA20!ENSG00000006282.20	8.19162443957547	8.26827248205491	8.15754864387741	8.57415099517759	8.56116325707626	8.52328210701624
CACNA1G!ENSG00000006283.17	2.06745181126701	2.06098825359179	2.01704290684631	2.02190821038687	2.03574817434907	2.02659058606513
TNFRSF12A!ENSG00000006327.13	5.8022629843241	5.84222059059507	5.77442523733532	5.85611708206103	5.83230785159199	5.75252640773404
DLX6!ENSG00000006377.10	-1.48956527121354	-1.4826648315774	-1.48812319391071	-1.48880468506848	-1.48275758325757	-1.48925903232123
MAP3K9!ENSG00000006432.15	10.5478854348544	10.5259241666495	10.6313529977006	10.6147152943963	10.7210830897782	10.6452802068159
RALA!ENSG00000006451.7	11.7096956644133	11.6068772635297	11.4427526630951	11.7739454730267	11.7597476750204	11.7594935803379
BAIAP2L1!ENSG00000006453.13	9.17139728177741	9.21100482383966	9.28532771420239	9.17093158238499	9.24503714612064	9.18117794141486
KDM7A!ENSG00000006459.10	9.13730085624626	8.98113546369811	8.81554283991804	9.09154132580573	9.11142513138192	8.87269059480906
ETV1!ENSG00000006468.13	4.30078600836606	4.18530967651497	4.32708282026156	4.30572717956974	4.4038702928487	4.40256593486271
AGK!ENSG00000006530.15	11.0652457989602	10.9836404497236	10.9018567011289	11.0039163138859	11.0332267391802	10.9736398112145
ALDH3B1!ENSG00000006534.15	4.80566722016501	4.80598041818335	4.83948992484182	4.7913786726665	4.8337463042759	4.78609086196737
TTC22!ENSG00000006555.10	5.26128248807563	5.18511974394763	5.2499757141821	5.18008544219555	5.23076617467653	5.34435054903961
PHTF2!ENSG00000006576.16	12.5677370127845	12.5489888971441	12.3686094589173	12.6762549079566	12.6830606976533	12.4439261734468
CCL26!ENSG00000006606.8	0	0	0	0	0	0
FARP2!ENSG00000006607.13	11.260584009363	11.228694073139	11.3219816584461	11.4475025166188	11.454825710149	11.3570264324101
USH1C!ENSG00000006611.15	0	0	0	0	0	0
GGCT!ENSG00000006625.17	10.1615883309203	10.1009457868446	9.98148049882944	10.1406717134222	10.149131161354	10.0966921722118
DBF4!ENSG00000006634.7	11.8087496399542	11.7587208350603	11.6926645752077	11.81865115297	11.7850026880069	11.7592384777732
TBXA2R!ENSG00000006638.11	0.48521437450758	0.503401344194423	0.518331863345612	0.504566530091063	0.485803921173841	0.494013141685232
IFRD1!ENSG00000006652.13	10.9013708852734	10.788723639836	10.6679625069596	10.9484542216398	10.8934094411002	10.8683539144221
LGALS14!ENSG00000006659.12	2.90765041105876	2.93856497070381	2.96431406106289	2.93402365007035	2.98402741092439	2.99562023273301
COX10!ENSG00000006695.10	10.4979369515828	10.5083192075718	10.6743113549265	10.4058882765576	10.429678585505	10.5117001029945
GTF2IRD1!ENSG00000006704.10	11.1167725637076	11.128035595439	11.2505500321361	11.2884438709811	11.3210081876398	11.4029245318546
PAF1!ENSG00000006712.14	12.2495897946522	12.3228558498175	12.456537305487	12.0920282183375	12.0681005305	12.2758042273865
VPS41!ENSG00000006715.15	11.2000573224671	11.1483093423926	11.0256996059262	11.2135953578191	11.186580969339	11.1282313541185
ARHGAP44!ENSG00000006740.16	9.10417797380826	9.08263575170223	9.23288590873326	9.34513570219904	9.29667196520388	9.32873953795985
ELAC2!ENSG00000006744.18	13.4291133860757	13.4766499375805	13.5659775214388	13.310301658407	13.3036322505774	13.4877119955319
SCIN!ENSG00000006747.14	1.56889982370475	1.5663652252005	1.55554013149507	1.56863054099153	1.54079941206634	1.5483194342567
ARSD!ENSG00000006756.15	-1.48340395616142	-1.48891267732116	-1.48804954235373	-1.48869135613061	-1.48299632515595	-1.48911925064249
PNPLA4!ENSG00000006757.11	8.84837595749116	8.85896853352931	8.94411971611073	8.78577523531195	8.81431475708979	8.98951430875286
MYH13!ENSG00000006788.12	-1.00043664284711	-1.0002035577613	-0.99904044542185	-0.991442696362374	-0.992033552238834	-0.992305848117877
ADIPOR2!ENSG00000006831.9	12.825845208645	12.8002297829653	12.769109912284	12.8878224521934	12.8976446477696	12.8296184352021
CDKL3!ENSG00000006837.11	5.46506148868176	5.44918147200289	5.41240547597392	5.43736614115784	5.44722574489741	5.46540604947025
UPP2!ENSG00000007001.12	0	0	0	0	0	0
PRSS21!ENSG00000007038.10	0	0	0	0	0	0
MARK4!ENSG00000007047.14	11.1233199274228	11.2060964503648	11.4294711926601	11.1520939162565	11.1519642319369	11.3022855908433
PROM1!ENSG00000007062.11	1.06982899920726	1.10501533606644	1.06510493370683	1.09018120169454	1.08783985266743	1.07091714595083
CCDC124!ENSG00000007080.10	12.1017966001768	12.169659886043	12.4284285489215	11.9850138859527	11.9817514532653	12.2966282941071
CEACAM21!ENSG00000007129.17	7.3671130735032	7.37643584741207	7.56574221075359	7.17117082759133	7.2823919940566	7.30899856890133
PAFAH1B1!ENSG00000007168.12	13.0052060143566	12.9056705610562	12.8437669975301	12.9812181494122	12.9555803907787	12.9063846506708
NOS2!ENSG00000007171.16	0.654103002222085	0.639066115597757	0.692424411456617	0.639445083680648	0.638918620394516	0.655613913912721
DNAH9!ENSG00000007174.17	-1.01326077259038	-1.01214790457362	-1.01931394002788	-1.01181137921715	-1.02055248564014	-1.02060838375352
KIAA0100!ENSG00000007202.14	13.9321814999361	13.9222103580098	14.0463530152923	13.8266354108263	13.8727895515631	13.8279152997471
SLC13A2!ENSG00000007216.14	0	0	0	0	0	0
GAS7!ENSG00000007237.18	10.86580960799	10.8788952799556	10.9773435004646	11.1922618669568	11.1480020415406	11.1659457953022
TRAPPC6A!ENSG00000007255.10	9.10076203514447	9.1317029943408	9.15592973334577	9.11535313262354	9.17430110916825	9.20239343643251
MATK!ENSG00000007264.13	-1.96871011453519	-1.9646950712518	-1.96787103715836	-1.96826756500876	-1.96845827038323	-1.968531928438
CEACAM7!ENSG00000007306.14	0	0	0	0	0	0
CD79B!ENSG00000007312.12	14.24195358072	14.2243303507497	14.3574591450811	13.9413682410674	13.9043346350739	14.111096868693
SCN4A!ENSG00000007314.11	5.98004905495572	6.08272962383076	6.08698407873233	5.83896604644697	5.85768283011548	5.87967078083983
ST7L!ENSG00000007341.18	8.37793478825528	8.29646147742454	8.29347544777441	8.35431758671113	8.33057780871034	8.28678575628824
TKTL1!ENSG00000007350.16	6.64137246076563	6.5214412005411	6.66647518481668	6.49859410045765	6.504055148362	6.41028271537378
PAX6!ENSG00000007372.20	7.76310661350611	7.87314158836879	7.70167981177239	7.83077029538973	7.71711045569719	7.70656046323201
RPUSD1!ENSG00000007376.7	11.8466623436731	11.99145853435	12.1781919752451	11.8208187477955	11.836233807879	12.1116358411828
RHBDF1!ENSG00000007384.15	4.95410893341266	5.04168683038936	5.08519635591187	4.9776479046346	4.94969621831266	4.90132688686125
LUC7L!ENSG00000007392.16	10.7673472088029	10.7664355374848	10.6665004904171	10.7828361516161	10.737673133588	10.8185632177634
CACNA2D2!ENSG00000007402.11	3.91910250083493	3.99633859127808	3.94278492491543	3.93721586646893	3.96332291304527	3.94393138950006
BAIAP3!ENSG00000007516.13	5.53677835797978	5.69963798734799	5.67167900062464	5.65295955703338	5.59793795377274	5.60401762295269
TSR3!ENSG00000007520.3	10.827998756384	10.8348180674024	10.8558516517319	10.7351699176572	10.7534681689926	11.0537328421797
PIGQ!ENSG00000007541.15	10.3845741275168	10.4438898040534	10.4594802372385	10.4320991483235	10.4035714092696	10.5687011468538
CRAMP1!ENSG00000007545.15	10.1627185923893	10.1188444199414	10.116549889866	10.2018147973279	10.1405619118153	10.0705105973541
TEAD3!ENSG00000007866.18	5.50097464194314	5.55569679656246	5.44226388510741	5.42250348631861	5.52938497370434	5.61656488288015
SELE!ENSG00000007908.15	0.187311980754912	0.181179801872954	0.183849852266091	0.17292169347316	0.197431235704734	0.172437941654136
DNAJC11!ENSG00000007923.15	11.8659526828881	11.931861371356	11.9252552822187	11.7821256442477	11.7707539762369	11.8494271237448
FMO3!ENSG00000007933.12	2.91514886422227	2.91353733902964	2.92749003505463	2.83336294467109	2.8716425355285	2.85369589834566
MYLIP!ENSG00000007944.14	8.69127170845768	8.67856971752159	8.61925555297551	9.16825219970479	9.22141162281453	9.09255310329547
NOX1!ENSG00000007952.17	4.67980654839455	4.62222011533064	4.62443086462492	4.62059028504943	4.60320113499979	4.58975153819593
E2F2!ENSG00000007968.6	13.2607827515965	13.2909222016504	13.374931997694	13.0291018451386	13.0183631917859	13.0759870522141
PSMB1!ENSG00000008018.8	12.4403986984494	12.3607739263655	12.2301478852371	12.4219364660676	12.3947729504791	12.4911817549035
SYN1!ENSG00000008056.12	0.840338885959601	0.859640635622026	0.837764679719717	0.835330063764011	0.834206013686642	0.841847254896459
JARID2!ENSG00000008083.13	10.5745457874765	10.6931101898997	10.7784237786288	10.6324488271076	10.6981817524816	10.6571079017061
CDKL5!ENSG00000008086.10	9.42464505955258	9.42935099112193	9.51912367318119	9.32168813711831	9.31485285687549	9.1876034493513
CAMK1G!ENSG00000008118.9	-1.96871011453519	-1.9646950712518	-1.96787103715836	-1.96826756500876	-1.96845827038323	-1.968531928438
CDK11A!ENSG00000008128.22	6.15718295510333	6.19569349763862	6.22481299886203	6.21900711957085	6.17935494560605	6.23300032535714
NADK!ENSG00000008130.15	12.8651197022391	12.8644682922349	12.890024386609	12.8360952781981	12.8335942498479	12.8935485592119
TFAP2B!ENSG00000008196.12	0	0	0	0	0	0
TFAP2D!ENSG00000008197.4	0	0	0	0	0	0
DLEC1!ENSG00000008226.19	3.41374166370364	3.38189311783223	3.39204784234244	3.3868081248453	3.45596991818693	3.44437208430721
CYTH3!ENSG00000008256.15	8.7420473653474	8.72414940286188	8.72640075453734	8.76582892036522	8.92890765170358	8.89680229914382
ADAM22!ENSG00000008277.14	8.50701689829211	8.51921955454163	8.37997133738063	8.61854961171863	8.66113974593656	8.44212720510957
SYPL1!ENSG00000008282.8	13.5028962435412	13.3493764929751	12.9314562873348	13.5959871424324	13.5841783233254	13.4453432911455
CYB561!ENSG00000008283.15	7.1181903900212	7.05923595488575	7.19252363369936	7.3450327650961	7.39201674757883	7.32072965670515
SPAG9!ENSG00000008294.20	12.915977311114	12.8270682584011	12.7394338105536	13.126870379658	13.1155917215291	12.9325398095151
CELSR3!ENSG00000008300.14	9.94430078825091	10.0226818157625	10.0802698970717	10.343648166754	10.3062420244232	10.3391098097772
AASS!ENSG00000008311.14	7.20101323288144	7.14853850662286	7.19271135036476	7.32690534381359	7.45724812558192	7.24148445453563
PLEKHG6!ENSG00000008323.15	0.856126687210109	0.851231812748206	0.846035432392956	0.861250708895071	0.850756919128949	0.833883227837744
SS18L2!ENSG00000008324.10	10.0315274437746	10.0013338798922	9.83823313432071	10.1264655679137	10.0498103973489	10.0416306990798
MPND!ENSG00000008382.15	9.22186837710949	9.25498664859675	9.35700238760027	9.05741686890561	9.02125079351089	9.18757775216416
MGST1!ENSG00000008394.12	12.1626327527441	12.233093006624	12.3413202077746	12.1558673598359	12.2639800446735	12.2457263165842
CRY1!ENSG00000008405.11	0	0	0	0	0	0
PGLYRP1!ENSG00000008438.4	2.28960707144437	2.29620323797824	2.27883782211332	2.3247546085732	2.31892092801507	2.26958263297991
NFIX!ENSG00000008441.16	6.39289956095231	6.38468567554211	6.6463931730614	6.38605193949897	6.59530485748379	6.61355607016625
ST3GAL1!ENSG00000008513.14	8.62487037238629	8.7216676765057	8.75731555838368	8.75308940165226	8.80139373985747	8.69325429921507
MMP25!ENSG00000008516.16	3.87434655247907	3.87305315259506	3.86310147682007	3.85801326458646	3.83202771933578	3.88647730474131
IL32!ENSG00000008517.16	1.53622976595895	1.54799287619397	1.5756638855678	1.55876866384301	1.53042439713199	1.53808595448166
